ensembl_gene_id	hgnc_symbol	gene_biotype	chromosome_name	start_position	end_position	strand	external_gene_name	source	final_gene_name
ENSG00000196581	AJAP1	protein_coding	1	4654609	4792534	1	AJAP1	ensembl_havana	AJAP1
ENSG00000287586		lncRNA	1	4730211	4734992	-1		havana_tagene	NO_NAME_62
ENSG00000284739		lncRNA	1	4957519	4973298	-1		havana	NO_NAME_2497
ENSG00000284674	LINC02781	lncRNA	1	4973381	4981568	1	LINC02781	havana	LINC02781
ENSG00000309102		lncRNA	1	4992579	4998772	-1		havana_tagene	NO_NAME_2509
ENSG00000309111		lncRNA	1	4997979	5004012	1		havana_tagene	NO_NAME_2511
ENSG00000231510	LINC02782	lncRNA	1	5086459	5090899	-1	LINC02782	havana	LINC02782
ENSG00000296716		lncRNA	1	5155566	5161643	-1		havana_tagene	NO_NAME_1370
ENSG00000302269		lncRNA	1	5220546	5225258	-1		havana_tagene	NO_NAME_1847
ENSG00000306645		lncRNA	1	5292485	5295192	-1		havana_tagene	NO_NAME_2243
ENSG00000284616		lncRNA	1	5301928	5307394	-1		havana	NO_NAME_54
ENSG00000302445		lncRNA	1	5426089	5430776	-1		havana_tagene	NO_NAME_1863
ENSG00000302452		lncRNA	1	5430322	5433023	1		havana_tagene	NO_NAME_1864
ENSG00000295735		lncRNA	1	5448819	5455118	-1		havana_tagene	NO_NAME_1293
ENSG00000284692		lncRNA	1	5478736	5493057	-1		havana	NO_NAME_2407
ENSG00000284666		lncRNA	1	5480787	5482028	-1		havana	NO_NAME_70
ENSG00000260972		lncRNA	1	5492978	5494674	1		havana	NO_NAME_55
ENSG00000299325		lncRNA	1	5502638	5503846	-1		havana_tagene	NO_NAME_1599
ENSG00000283356		unprocessed_pseudogene	1	5554747	5554881	1		havana	NO_NAME_64
ENSG00000289893		lncRNA	1	5561708	5771608	-1		havana_tagene	NO_NAME_2883
ENSG00000264341		miRNA	1	5564071	5564143	1		mirbase	NO_NAME_273
ENSG00000295108		lncRNA	1	5597389	5614160	1		havana_tagene	NO_NAME_1248
ENSG00000295122		lncRNA	1	5706880	5709714	-1		havana_tagene	NO_NAME_1251
ENSG00000298180		lncRNA	1	5834386	5838310	1		havana_tagene	NO_NAME_1493
ENSG00000264101	MIR4689	miRNA	1	5862672	5862741	-1	MIR4689	mirbase	MIR4689
ENSG00000131697	NPHP4	protein_coding	1	5862804	5993455	-1	NPHP4	ensembl_havana	NPHP4
ENSG00000299539		lncRNA	1	5897461	5902448	1		havana_tagene	NO_NAME_1629
ENSG00000069424	KCNAB2	protein_coding	1	5990927	6101193	1	KCNAB2	ensembl_havana	KCNAB2
ENSG00000116254	CHD5	protein_coding	1	6101787	6180321	-1	CHD5	ensembl_havana	CHD5
ENSG00000285629		protein_coding	1	6159430	6197757	-1		havana	NO_NAME_38
ENSG00000116251	RPL22	protein_coding	1	6185020	6209389	-1	RPL22	ensembl_havana	RPL22
ENSG00000226944	RNF207-AS1	lncRNA	1	6204835	6206041	-1	RNF207-AS1	havana	RNF207-AS1
ENSG00000158286	RNF207	protein_coding	1	6205392	6221299	1	RNF207	ensembl_havana	RNF207
ENSG00000116237	ICMT	protein_coding	1	6221193	6235972	-1	ICMT	ensembl_havana	ICMT
ENSG00000225077	ICMT-DT	lncRNA	1	6234692	6239448	1	ICMT-DT	ensembl_havana	ICMT-DT
ENSG00000173673	HES3	protein_coding	1	6244179	6245578	1	HES3	ensembl_havana	HES3
ENSG00000158292	GPR153	protein_coding	1	6247347	6261098	-1	GPR153	ensembl_havana	GPR153
ENSG00000097021	ACOT7	protein_coding	1	6264268	6393767	-1	ACOT7	ensembl_havana	ACOT7
ENSG00000271746		lncRNA	1	6393555	6394391	1		havana	NO_NAME_915
ENSG00000069812	HES2	protein_coding	1	6412418	6424690	-1	HES2	ensembl_havana	HES2
ENSG00000187017	ESPN	protein_coding	1	6424776	6461367	1	ESPN	ensembl_havana	ESPN
ENSG00000265392	MIR4252	miRNA	1	6429834	6429896	-1	MIR4252	mirbase	MIR4252
ENSG00000231868		lncRNA	1	6443034	6447006	-1		havana	NO_NAME_916
ENSG00000215788	TNFRSF25	protein_coding	1	6460786	6466181	-1	TNFRSF25	ensembl_havana	TNFRSF25
ENSG00000171680	PLEKHG5	protein_coding	1	6467122	6520074	-1	PLEKHG5	ensembl_havana	PLEKHG5
ENSG00000297749		lncRNA	1	6485037	6487704	1		havana_tagene	NO_NAME_1466
ENSG00000299237		lncRNA	1	6490640	6494731	1		havana_tagene	NO_NAME_1593
ENSG00000299253		lncRNA	1	6490905	6493396	1		havana_tagene	NO_NAME_1595
ENSG00000162408	NOL9	protein_coding	1	6521347	6554536	-1	NOL9	ensembl_havana	NOL9
ENSG00000253022	RNU6-731P	snRNA	1	6540854	6540964	1	RNU6-731P	ensembl	RNU6-731P
ENSG00000229519		processed_pseudogene	1	6547905	6548619	1		havana	NO_NAME_381
ENSG00000173662	TAS1R1	protein_coding	1	6555307	6579755	1	TAS1R1	ensembl_havana	TAS1R1
ENSG00000204859	ZBTB48	protein_coding	1	6579994	6589280	1	ZBTB48	ensembl_havana	ZBTB48
ENSG00000162413	KLHL21	protein_coding	1	6590724	6614607	-1	KLHL21	ensembl_havana	KLHL21
ENSG00000295286		lncRNA	1	6598943	6600379	1		havana_tagene	NO_NAME_1266
ENSG00000304810		lncRNA	1	6612997	6613159	-1		havana_tagene	NO_NAME_2046
ENSG00000116273	PHF13	protein_coding	1	6613731	6624030	1	PHF13	ensembl_havana	PHF13
ENSG00000041988	THAP3	protein_coding	1	6624845	6635586	1	THAP3	ensembl_havana	THAP3
ENSG00000007923	DNAJC11	protein_coding	1	6634168	6701924	-1	DNAJC11	ensembl_havana	DNAJC11
ENSG00000228750	LINC01672	lncRNA	1	6724626	6730012	1	LINC01672	havana	LINC01672
ENSG00000284744		lncRNA	1	6767954	6770038	1		havana	NO_NAME_719
ENSG00000237436	CAMTA1-DT	lncRNA	1	6783892	6784843	-1	CAMTA1-DT	havana	CAMTA1-DT
ENSG00000171735	CAMTA1	protein_coding	1	6785454	7769706	1	CAMTA1	ensembl_havana	CAMTA1
ENSG00000227950		processed_pseudogene	1	6834333	6834618	-1		havana	NO_NAME_855
ENSG00000237365	CAMTA1-AS3	lncRNA	1	7008376	7014279	-1	CAMTA1-AS3	havana	CAMTA1-AS3
ENSG00000207056	RNU1-8P	snRNA	1	7219360	7219524	1	RNU1-8P	ensembl	RNU1-8P
ENSG00000310450		lncRNA	1	7237660	7240057	-1		havana_tagene	NO_NAME_2612
ENSG00000237402	CAMTA1-IT1	lncRNA	1	7312886	7370277	1	CAMTA1-IT1	havana	CAMTA1-IT1
ENSG00000237728	CAMTA1-AS2	lncRNA	1	7379384	7389915	-1	CAMTA1-AS2	havana	CAMTA1-AS2
ENSG00000294314		lncRNA	1	7390031	7411735	1		havana_tagene	NO_NAME_1186
ENSG00000225126	CAMTA1-AS1	lncRNA	1	7440491	7441612	-1	CAMTA1-AS1	havana	CAMTA1-AS1
ENSG00000298973		lncRNA	1	7507509	7509131	-1		havana_tagene	NO_NAME_1562
ENSG00000306883		lncRNA	1	7557505	7558106	-1		havana_tagene	NO_NAME_2267
ENSG00000302704		lncRNA	1	7583643	7588823	1		havana_tagene	NO_NAME_1878
ENSG00000270171		lncRNA	1	7693124	7694844	-1		havana	NO_NAME_856
ENSG00000270035		lncRNA	1	7698303	7698872	-1		havana	NO_NAME_857
ENSG00000269978		lncRNA	1	7700704	7702528	-1		havana	NO_NAME_2190
ENSG00000300603		lncRNA	1	7769955	7771187	-1		havana_tagene	NO_NAME_1710
ENSG00000049245	VAMP3	protein_coding	1	7771296	7781432	1	VAMP3	ensembl_havana	VAMP3
ENSG00000269925		lncRNA	1	7776383	7776775	1		havana	NO_NAME_830
ENSG00000049246	PER3	protein_coding	1	7784291	7845181	1	PER3	ensembl_havana	PER3
ENSG00000236266		lncRNA	1	7788351	7827342	-1		havana	NO_NAME_1892
ENSG00000049247	UTS2	protein_coding	1	7843083	7853512	-1	UTS2	ensembl_havana	UTS2
ENSG00000302605		lncRNA	1	7856311	7913257	-1		havana_tagene	NO_NAME_1874
ENSG00000049249	TNFRSF9	protein_coding	1	7915871	7943165	-1	TNFRSF9	ensembl_havana	TNFRSF9
ENSG00000270330		processed_pseudogene	1	7942372	7942726	1		havana	NO_NAME_831
ENSG00000116288	PARK7	protein_coding	1	7954264	7985505	1	PARK7	ensembl_havana	PARK7
ENSG00000299004		lncRNA	1	7960536	7961526	-1		havana_tagene	NO_NAME_2844
ENSG00000200344		misc_RNA	1	7982881	7982983	-1	Y_RNA	ensembl	NO_NAME_832
ENSG00000284747		lncRNA	1	7991134	8005312	1		havana	NO_NAME_2845
ENSG00000284716		lncRNA	1	7998187	7999934	-1		havana	NO_NAME_833
ENSG00000116285	ERRFI1	protein_coding	1	8004404	8026312	-1	ERRFI1	ensembl_havana	ERRFI1
ENSG00000238290	ERRFI1-DT	lncRNA	1	8026413	8187014	1	ERRFI1-DT	havana	ERRFI1-DT
ENSG00000232848	RPL7AP18	processed_pseudogene	1	8057245	8058463	-1	RPL7AP18	havana	RPL7AP18
ENSG00000301325		lncRNA	1	8093486	8113404	-1		havana_tagene	NO_NAME_2846
ENSG00000227634	LINC01714	lncRNA	1	8158695	8215242	1	LINC01714	havana	LINC01714
ENSG00000229305		processed_pseudogene	1	8189824	8192770	1		havana	NO_NAME_891
ENSG00000301344		lncRNA	1	8197389	8203165	-1		havana_tagene	NO_NAME_2847
ENSG00000200975	RNU1-7P	snRNA	1	8206434	8206597	-1	RNU1-7P	ensembl	RNU1-7P
ENSG00000233645		lncRNA	1	8218190	8220529	-1		havana	NO_NAME_892
ENSG00000298156		lncRNA	1	8240001	8249009	1		havana_tagene	NO_NAME_2848
ENSG00000301025		lncRNA	1	8256341	8260244	-1		havana_tagene	NO_NAME_2849
ENSG00000301006		lncRNA	1	8257357	8295010	1		havana_tagene	NO_NAME_1746
ENSG00000251977	RNU6-991P	snRNA	1	8292157	8292263	-1	RNU6-991P	ensembl	RNU6-991P
ENSG00000162426	SLC45A1	protein_coding	1	8318104	8344167	1	SLC45A1	ensembl_havana	SLC45A1
ENSG00000252254		misc_RNA	1	8328067	8328179	1	Y_RNA	ensembl	NO_NAME_344
ENSG00000142599	RERE	protein_coding	1	8352397	8848921	-1	RERE	ensembl_havana	RERE
ENSG00000232912	RERE-AS1	lncRNA	1	8424645	8435013	1	RERE-AS1	havana	RERE-AS1
ENSG00000221083		snoRNA	1	8511795	8511919	-1		ensembl	NO_NAME_893
ENSG00000270282		processed_pseudogene	1	8512653	8513021	1		havana	NO_NAME_894
ENSG00000234619	RPL7P11	processed_pseudogene	1	8750430	8751087	1	RPL7P11	havana	RPL7P11
ENSG00000224315	RPL7P7	processed_pseudogene	1	8786211	8786913	-1	RPL7P7	havana	RPL7P7
ENSG00000303676		lncRNA	1	8789577	8790281	1		havana_tagene	NO_NAME_1969
ENSG00000222511		misc_RNA	1	8796571	8796673	-1	Y_RNA	ensembl	NO_NAME_895
ENSG00000226545		unprocessed_pseudogene	1	8798475	8799506	1		havana	NO_NAME_896
ENSG00000228423		lncRNA	1	8805860	8807051	-1		havana	NO_NAME_897
ENSG00000229716	RPL23AP19	processed_pseudogene	1	8831007	8831375	1	RPL23AP19	havana	RPL23AP19
ENSG00000074800	ENO1	protein_coding	1	8860977	8879289	-1	ENO1	ensembl_havana	ENO1
ENSG00000274258	MIR6728	miRNA	1	8866502	8866590	-1	MIR6728	mirbase	MIR6728
ENSG00000230679	ENO1-AS1	lncRNA	1	8878464	8880122	1	ENO1-AS1	havana	ENO1-AS1
ENSG00000201725	RNU6-304P	snRNA	1	8883427	8883533	-1	RNU6-304P	ensembl	RNU6-304P
ENSG00000238249	HMGN2P17	processed_pseudogene	1	8893409	8894151	1	HMGN2P17	havana	HMGN2P17
ENSG00000310107		lncRNA	1	8893871	8926885	-1		havana_tagene	NO_NAME_2821
ENSG00000232208		transcribed_processed_pseudogene	1	8907393	8907744	-1		havana	NO_NAME_2820
ENSG00000232663		processed_pseudogene	1	8909742	8909904	1		havana	NO_NAME_898
ENSG00000310124		lncRNA	1	8923155	8939708	1		havana_tagene	NO_NAME_2572
ENSG00000131686	CA6	protein_coding	1	8945867	8975092	1	CA6	ensembl_havana	CA6
ENSG00000290109		lncRNA	1	8970490	8971246	-1		havana_tagene	NO_NAME_2398
ENSG00000265141	RN7SL451P	misc_RNA	1	8979576	8979874	-1	RN7SL451P	ensembl	RN7SL451P
ENSG00000197241	SLC2A7	protein_coding	1	9002973	9026423	-1	SLC2A7	ensembl_havana	SLC2A7
ENSG00000142583	SLC2A5	protein_coding	1	9035106	9088478	-1	SLC2A5	ensembl_havana	SLC2A5
ENSG00000252404		scaRNA	1	9082696	9082879	1		ensembl	NO_NAME_274
ENSG00000180758	GPR157	protein_coding	1	9100305	9129122	-1	GPR157	ensembl_havana	GPR157
ENSG00000228526	MIR34AHG	lncRNA	1	9139555	9202826	-1	MIR34AHG	havana	MIR34AHG
ENSG00000284357	MIR34A	miRNA	1	9151668	9151777	-1	MIR34A	mirbase	MIR34A
ENSG00000289914		lncRNA	1	9162321	9162945	-1		havana_tagene	NO_NAME_1815
ENSG00000302015		lncRNA	1	9163078	9163571	1		havana_tagene	NO_NAME_1818
ENSG00000234546	LNCTAM34A	lncRNA	1	9181588	9198023	1	LNCTAM34A	havana	LNCTAM34A
ENSG00000301983		lncRNA	1	9197190	9198761	1		havana_tagene	NO_NAME_1812
ENSG00000301968		lncRNA	1	9200784	9203619	1		havana_tagene	NO_NAME_1811
ENSG00000049239	H6PD	protein_coding	1	9234774	9271337	1	H6PD	ensembl_havana	H6PD
ENSG00000302217		lncRNA	1	9241960	9242715	-1		havana_tagene	NO_NAME_1843
ENSG00000171621	SPSB1	protein_coding	1	9292101	9369532	1	SPSB1	ensembl_havana	SPSB1
ENSG00000294252		lncRNA	1	9321174	9334689	-1		havana_tagene	NO_NAME_1173
ENSG00000296073		lncRNA	1	9370608	9373541	1		havana_tagene	NO_NAME_1316
ENSG00000296056		lncRNA	1	9371972	9375157	-1		havana_tagene	NO_NAME_1313
ENSG00000307568		lncRNA	1	9410613	9417880	-1		havana_tagene	NO_NAME_2348
ENSG00000284652		lncRNA	1	9421098	9422862	-1		havana	NO_NAME_134
ENSG00000284693	LINC02606	lncRNA	1	9425094	9455910	-1	LINC02606	havana	LINC02606
ENSG00000252956	RNA5SP40	rRNA_pseudogene	1	9437669	9437778	-1	RNA5SP40	ensembl	RNA5SP40
ENSG00000301013		lncRNA	1	9438728	9445143	1		havana_tagene	NO_NAME_1747
ENSG00000301030		lncRNA	1	9448629	9449491	1		havana_tagene	NO_NAME_1749
ENSG00000306844		lncRNA	1	9466645	9467370	-1		havana_tagene	NO_NAME_2264
ENSG00000296249		lncRNA	1	9490342	9492604	-1		havana_tagene	NO_NAME_1329
ENSG00000235263		lncRNA	1	9500754	9503536	-1		havana	NO_NAME_2094
ENSG00000171612	SLC25A33	protein_coding	1	9539465	9585173	1	SLC25A33	ensembl_havana	SLC25A33
ENSG00000231181		processed_pseudogene	1	9576427	9576985	1		havana	NO_NAME_825
ENSG00000188807	TMEM201	protein_coding	1	9588721	9614877	1	TMEM201	ensembl_havana	TMEM201
ENSG00000307011		lncRNA	1	9628393	9629425	-1		havana_tagene	NO_NAME_3160
ENSG00000171608	PIK3CD	protein_coding	1	9629889	9730117	1	PIK3CD	ensembl_havana	PIK3CD
ENSG00000179840	PIK3CD-AS1	lncRNA	1	9652610	9654586	-1	PIK3CD-AS1	havana	PIK3CD-AS1
ENSG00000233268		processed_pseudogene	1	9660828	9662626	-1		havana	NO_NAME_826
ENSG00000301080		lncRNA	1	9672405	9687565	1		havana_tagene	NO_NAME_3161
ENSG00000231789	PIK3CD-AS2	lncRNA	1	9672405	9687604	-1	PIK3CD-AS2	havana	PIK3CD-AS2
ENSG00000171603	CLSTN1	protein_coding	1	9728926	9823993	-1	CLSTN1	ensembl_havana	CLSTN1
ENSG00000271264	MZT1P1	processed_pseudogene	1	9780822	9781240	1	MZT1P1	havana	MZT1P1
ENSG00000280113		TEC	1	9826289	9828271	-1		ensembl_havana	NO_NAME_827
ENSG00000178585	CTNNBIP1	protein_coding	1	9848269	9910368	-1	CTNNBIP1	ensembl_havana	CTNNBIP1
ENSG00000223989	CTNNBIP1-AS1	lncRNA	1	9848318	9850154	1	CTNNBIP1-AS1	havana	CTNNBIP1-AS1
ENSG00000285701		lncRNA	1	9900614	9908034	1		havana	NO_NAME_3162
ENSG00000228150		lncRNA	1	9909408	9949974	1		havana	NO_NAME_3163
ENSG00000162441	LZIC	protein_coding	1	9922113	9943407	-1	LZIC	ensembl_havana	LZIC
ENSG00000173614	NMNAT1	protein_coding	1	9943428	9985501	1	NMNAT1	ensembl_havana	NMNAT1
ENSG00000202415	RN7SKP269	misc_RNA	1	9947318	9947636	1	RN7SKP269	ensembl	RN7SKP269
ENSG00000283611	TMEM274P	unitary_pseudogene	1	9950572	9960787	-1	TMEM274P	havana	TMEM274P
ENSG00000265521	MIR5697	miRNA	1	9967381	9967458	1	MIR5697	mirbase	MIR5697
ENSG00000241326		lncRNA	1	9983141	9984568	1		havana	NO_NAME_3164
ENSG00000162444	RBP7	protein_coding	1	9997054	10016021	1	RBP7	ensembl_havana	RBP7
ENSG00000130939	UBE4B	protein_coding	1	10032832	10181244	1	UBE4B	ensembl_havana	UBE4B
ENSG00000224340	RPL21P21	processed_pseudogene	1	10054445	10054781	-1	RPL21P21	havana	RPL21P21
ENSG00000233623	PGAM1P11	processed_pseudogene	1	10058671	10059648	1	PGAM1P11	havana	PGAM1P11
ENSG00000201746	RNU6-828P	snRNA	1	10163268	10163374	1	RNU6-828P	ensembl	RNU6-828P
ENSG00000054523	KIF1B	protein_coding	1	10210533	10381606	1	KIF1B	ensembl_havana	KIF1B
ENSG00000264881		miRNA	1	10227718	10227803	1		mirbase	NO_NAME_329
ENSG00000199562	RNU6-37P	snRNA	1	10298966	10299072	1	RNU6-37P	ensembl	RNU6-37P
ENSG00000264501	RN7SL731P	misc_RNA	1	10306465	10306757	1	RN7SL731P	ensembl	RN7SL731P
ENSG00000284735		lncRNA	1	10381906	10387150	-1		havana	NO_NAME_330
ENSG00000284642		lncRNA	1	10395416	10397432	1		havana	NO_NAME_331
ENSG00000142657	PGD	protein_coding	1	10398592	10420511	1	PGD	ensembl_havana	PGD
ENSG00000271989		lncRNA	1	10429881	10430677	-1		havana	NO_NAME_332
ENSG00000251503	CENPS-CORT	protein_coding	1	10430102	10452153	1	CENPS-CORT	ensembl_havana	CENPS-CORT
ENSG00000175279	CENPS	protein_coding	1	10430433	10442808	1	CENPS	havana	CENPS
ENSG00000241563	CORT	protein_coding	1	10450031	10451998	1	CORT	ensembl_havana	CORT
ENSG00000160049	DFFA	protein_coding	1	10456522	10472549	-1	DFFA	ensembl_havana	DFFA
ENSG00000203469		lncRNA	1	10458555	10459338	1		havana	NO_NAME_333
ENSG00000142655	PEX14	protein_coding	1	10472288	10630758	1	PEX14	ensembl_havana	PEX14
ENSG00000307253		lncRNA	1	10589712	10605367	-1		havana_tagene	NO_NAME_2314
ENSG00000287727		lncRNA	1	10612222	10616452	-1		havana_tagene	NO_NAME_59
ENSG00000243267	RN7SL614P	misc_RNA	1	10616836	10617115	1	RN7SL614P	ensembl	RN7SL614P
ENSG00000130940	CASZ1	protein_coding	1	10636604	10796650	-1	CASZ1	ensembl_havana	CASZ1
ENSG00000272078		lncRNA	1	10639241	10654333	1		havana	NO_NAME_79
ENSG00000298629		lncRNA	1	10728728	10731991	1		havana_tagene	NO_NAME_1531
ENSG00000308013		lncRNA	1	10865458	10866806	-1		havana_tagene	NO_NAME_2390
ENSG00000307983		lncRNA	1	10866418	10873103	1		havana_tagene	NO_NAME_2384
ENSG00000307999		lncRNA	1	10870671	10873299	-1		havana_tagene	NO_NAME_2388
ENSG00000225158	HSPE1P24	processed_pseudogene	1	10895761	10895998	1	HSPE1P24	havana	HSPE1P24
ENSG00000308257		lncRNA	1	10901097	10905131	1		havana_tagene	NO_NAME_2414
ENSG00000175262	CIROZ	protein_coding	1	10946471	10982076	-1	CIROZ	ensembl_havana	CIROZ
ENSG00000215785	CFL1P6	processed_pseudogene	1	10990978	10991797	-1	CFL1P6	havana	CFL1P6
ENSG00000120948	TARDBP	protein_coding	1	11012344	11030528	1	TARDBP	ensembl_havana	TARDBP
ENSG00000009724	MASP2	protein_coding	1	11022009	11047241	-1	MASP2	ensembl_havana	MASP2
ENSG00000116649	SRM	protein_coding	1	11054584	11060053	-1	SRM	ensembl_havana	SRM
ENSG00000230337	EXOSC10-AS1	lncRNA	1	11060228	11102105	1	EXOSC10-AS1	havana	EXOSC10-AS1
ENSG00000171824	EXOSC10	protein_coding	1	11066613	11099898	-1	EXOSC10	ensembl_havana	EXOSC10
ENSG00000198793	MTOR	protein_coding	1	11106531	11262556	-1	MTOR	ensembl_havana	MTOR
ENSG00000225602	MTOR-AS1	lncRNA	1	11143898	11149537	1	MTOR-AS1	havana	MTOR-AS1
ENSG00000253086	RNU6-537P	snRNA	1	11152350	11152452	1	RNU6-537P	ensembl	RNU6-537P
ENSG00000171819	ANGPTL7	protein_coding	1	11189355	11195981	1	ANGPTL7	ensembl_havana	ANGPTL7
ENSG00000207451	RNU6-291P	snRNA	1	11226254	11226360	1	RNU6-291P	ensembl	RNU6-291P
ENSG00000238173	RPL39P6	processed_pseudogene	1	11232963	11233112	1	RPL39P6	havana	RPL39P6
ENSG00000309051		lncRNA	1	11262779	11265896	1		havana_tagene	NO_NAME_2499
ENSG00000120942	UBIAD1	protein_coding	1	11273198	11296049	1	UBIAD1	ensembl_havana	UBIAD1
ENSG00000238199	UBE2V2P3	processed_pseudogene	1	11278616	11279351	-1	UBE2V2P3	havana	UBE2V2P3
ENSG00000284646		lncRNA	1	11311711	11339929	-1		havana	NO_NAME_1148
ENSG00000302153		lncRNA	1	11350694	11398213	1		havana_tagene	NO_NAME_1837
ENSG00000302176		lncRNA	1	11355388	11356302	1		havana_tagene	NO_NAME_1839
ENSG00000224338	MTCYBP45	processed_pseudogene	1	11425257	11425821	-1	MTCYBP45	havana	MTCYBP45
ENSG00000299102		lncRNA	1	11442145	11454264	-1		havana_tagene	NO_NAME_1579
ENSG00000204624	DISP3	protein_coding	1	11478905	11537583	1	DISP3	ensembl_havana	DISP3
ENSG00000285833		lncRNA	1	11500803	11502016	-1		havana	NO_NAME_67
ENSG00000303300		lncRNA	1	11593685	11595450	-1		havana_tagene	NO_NAME_1940
ENSG00000235643	LINC01647	lncRNA	1	11609468	11613358	1	LINC01647	havana_tagene	LINC01647
ENSG00000284708		lncRNA	1	11623558	11643416	1		havana	NO_NAME_1092
ENSG00000116661	FBXO2	protein_coding	1	11637018	11655785	-1	FBXO2	ensembl_havana	FBXO2
ENSG00000132879	FBXO44	protein_coding	1	11650618	11663327	1	FBXO44	ensembl_havana	FBXO44
ENSG00000116670	MAD2L2	protein_coding	1	11657230	11692605	-1	MAD2L2	ensembl_havana	MAD2L2
ENSG00000116663	FBXO6	protein_coding	1	11664189	11674354	1	FBXO6	ensembl_havana	FBXO6
ENSG00000162490	DRAXIN	protein_coding	1	11690958	11725857	1	DRAXIN	ensembl_havana	DRAXIN
ENSG00000301523		lncRNA	1	11725613	11731906	-1		havana_tagene	NO_NAME_3022
ENSG00000305789		lncRNA	1	11735691	11736690	-1		havana_tagene	NO_NAME_3023
ENSG00000177674	AGTRAP	protein_coding	1	11736084	11754802	1	AGTRAP	ensembl_havana	AGTRAP
ENSG00000215910	C1orf167	protein_coding	1	11761787	11789585	1	C1orf167	ensembl_havana	C1orf167
ENSG00000177553	C1orf167-AS1	lncRNA	1	11777077	11779619	-1	C1orf167-AS1	havana	C1orf167-AS1
ENSG00000177000	MTHFR	protein_coding	1	11785723	11806455	-1	MTHFR	ensembl_havana	MTHFR
ENSG00000011021	CLCN6	protein_coding	1	11806096	11848079	1	CLCN6	ensembl_havana	CLCN6
ENSG00000276470		misc_RNA	1	11843812	11843984	1		ensembl	NO_NAME_357
ENSG00000278852		misc_RNA	1	11845549	11845697	1		ensembl	NO_NAME_358
ENSG00000175206	NPPA	protein_coding	1	11845709	11848345	-1	NPPA	ensembl_havana	NPPA
ENSG00000275915		misc_RNA	1	11847442	11847549	1		ensembl	NO_NAME_359
ENSG00000120937	NPPB	protein_coding	1	11857464	11858976	-1	NPPB	ensembl_havana	NPPB
ENSG00000224904	SBF1P2	processed_pseudogene	1	11877770	11880406	1	SBF1P2	havana	SBF1P2
ENSG00000285646		lncRNA	1	11907940	11925009	1		havana	NO_NAME_3024
ENSG00000199347	RNU5E-1	snRNA	1	11908152	11908272	1	RNU5E-1	ensembl_havana	RNU5E-1
ENSG00000201801	RNU5E-4P	snRNA	1	11909808	11909927	-1	RNU5E-4P	ensembl	RNU5E-4P
ENSG00000116685	KIAA2013	protein_coding	1	11919591	11926428	-1	KIAA2013	ensembl_havana	KIAA2013
ENSG00000083444	PLOD1	protein_coding	1	11934205	11975542	1	PLOD1	ensembl_havana	PLOD1
ENSG00000287384		lncRNA	1	11979533	11980127	-1		havana_tagene	NO_NAME_360
ENSG00000116688	MFN2	protein_coding	1	11980181	12015211	1	MFN2	ensembl_havana	MFN2
ENSG00000270914		processed_pseudogene	1	12017216	12017308	-1		havana	NO_NAME_361
ENSG00000116691	MIIP	protein_coding	1	12019466	12032046	1	MIIP	ensembl_havana	MIIP
ENSG00000202461		misc_RNA	1	12024012	12024124	-1	Y_RNA	ensembl	NO_NAME_362
ENSG00000276869	MIR6729	miRNA	1	12029158	12029222	1	MIR6729	mirbase	MIR6729
ENSG00000243539	RN7SL649P	misc_RNA	1	12036740	12037014	-1	RN7SL649P	ensembl	RN7SL649P
ENSG00000120949	TNFRSF8	protein_coding	1	12063303	12144207	1	TNFRSF8	ensembl_havana	TNFRSF8
ENSG00000201135	RNU6-777P	snRNA	1	12077881	12077984	-1	RNU6-777P	ensembl	RNU6-777P
ENSG00000227875	RPL23AP89	processed_pseudogene	1	12080293	12080547	-1	RPL23AP89	havana	RPL23AP89
ENSG00000285604		lncRNA	1	12088441	12092264	-1		havana	NO_NAME_363
ENSG00000294285		lncRNA	1	12153016	12153318	-1		havana_tagene	NO_NAME_1180
ENSG00000301863		lncRNA	1	12165230	12167519	-1		havana_tagene	NO_NAME_1799
ENSG00000283789	MIR7846	miRNA	1	12166943	12167038	1	MIR7846	mirbase	MIR7846
ENSG00000028137	TNFRSF1B	protein_coding	1	12166977	12209228	1	TNFRSF1B	ensembl_havana	TNFRSF1B
ENSG00000296888		lncRNA	1	12173929	12180309	1		havana_tagene	NO_NAME_1383
ENSG00000263676	MIR4632	miRNA	1	12191713	12191773	1	MIR4632	mirbase	MIR4632
ENSG00000297053		lncRNA	1	12215712	12227459	1		havana_tagene	NO_NAME_1393
ENSG00000225196	RPL10P17	processed_pseudogene	1	12220794	12221109	-1	RPL10P17	havana	RPL10P17
ENSG00000252969		snoRNA	1	12221148	12221271	-1	SNORA70	ensembl	NO_NAME_275
ENSG00000048707	VPS13D	protein_coding	1	12230030	12512047	1	VPS13D	ensembl_havana	VPS13D
ENSG00000295309		lncRNA	1	12357054	12368922	-1		havana_tagene	NO_NAME_1268
ENSG00000239149	SNORA59A	snoRNA	1	12507246	12507397	1	SNORA59A	ensembl	SNORA59A
ENSG00000229484	LINC02766	lncRNA	1	12525549	12540875	1	LINC02766	havana	LINC02766
ENSG00000309694		lncRNA	1	12551588	12554086	-1		havana_tagene	NO_NAME_2543
ENSG00000162496	DHRS3	protein_coding	1	12567909	12620133	-1	DHRS3	ensembl_havana	DHRS3
